Codigo,DataVenda,CodFilial,CodCliente,NomeCliente,CidadeCliente,EstadoCliente,CodProduto,DescricaoProdutos,CodVendedor,NomeVendedor,ValorBruto,ValorLiquido,Desconto,Variação
991,2025-04-26 15:57:13,35,3598,BIOVALENT PRODUTOS E EQUIP. LABORATORIAIS LTDA ME,Manaus,AM,357896,PALETE GRANDE,4567,Camila Martins,2581.17,2219.81,361.3638,0.14
992,2024-12-06 13:32:21,31,3188,ADDLIFE DIAGNOSTICOS LTDA,Belém,PA,985214,REFRIGERADOR TS4,4879,Vanessa Correia,5928.94,5098.89,830.0516,0.14
993,2025-07-26 09:52:38,24,2488,A&C LABOR ASSIST. TECNICA HOSPITALAR LTDA ME,Teresina,PI,985214,REFRIGERADOR TS4,5514,Priscila Campos,7064.33,6075.32,989.0062,0.14
994,2024-10-23 08:34:04,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,123456,CARRO TRANSPORTE,2425,Bruno Rodrigues,9092.94,7819.93,1273.0116,0.14
995,2025-05-05 07:35:20,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,741852,GAVETA QUADRO,6568,Leandro Pinto,11026.90,9483.13,1543.766,0.14
996,2025-07-04 15:19:01,12,1254,EXLAB - LABORATORIO DE ANALISES CLINICAS LTDA,Goiânia,GO,852963,MANOPLA TW12,1241,Gabriela Rocha,8202.73,7054.35,1148.3822,0.14
997,2025-01-22 21:36:48,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,963852,MANOPLA TW24,1254,Larissa Barbosa,4515.28,3883.14,632.1392,0.14
998,2025-05-07 05:29:59,29,2989,LBX PRODUTOS PARA LAB. LTDA,Maceió,AL,852741,MANOPLA ZW64,1596,Mateus Carvalho,3845.59,3307.21,538.3826,0.14
999,2024-10-20 11:32:15,31,3188,ADDLIFE DIAGNOSTICOS LTDA,Belém,PA,963741,MANOPLA ZW90,1254,Larissa Barbosa,15831.28,13614.90,2216.3792,0.14
1000,2024-09-19 02:18:19,19,1958,LAB. PASTEUR LTDA,Rio de Janeiro,RJ,789456,EIXO 12X48,2369,Mariana Dias,2911.29,2503.71,407.5806,0.14
1001,2024-10-20 06:41:57,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,123798,EIXO 24X48,2425,Bruno Rodrigues,3790.34,3259.69,530.6476,0.14
1002,2025-05-22 00:30:29,33,3388,MUNICIPIO DE CUIABA,Cuiabá,MT,147258,EIXO 36X48,1478,Ricardo Almeida,9939.51,8547.98,1391.5314,0.14
1003,2024-10-10 09:36:25,16,1698,LAB. MEDICO DR. MARICONDI LTDA,Rio Branco,AC,258369,EIXO 48X48,1241,Gabriela Rocha,6948.97,5976.11,972.8558,0.14
1004,2025-02-28 13:48:32,36,3688,GL REPRESENTACOES,Vitória,ES,951236,PORTA PALETE ,1241,Gabriela Rocha,10641.48,9151.67,1489.8072,0.14
1005,2024-08-26 01:03:22,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,325874,SUPORTE PORTA,8745,João Silva,5578.58,4797.58,781.0012,0.14
1006,2025-07-11 19:53:38,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,753698,PALETE PEQUENO,1596,Mateus Carvalho,4169.27,3585.57,583.6978,0.14
1007,2025-02-27 04:38:16,20,2098,QUIBASA - QUIMICA BASICA LTDA,Palmas,TO,357412,PALETE MEDIO,9856,Juliana Ferreira,9269.71,7971.95,1297.7594,0.14
1008,2024-11-15 02:25:19,31,3188,ADDLIFE DIAGNOSTICOS LTDA,Belém,PA,357896,PALETE GRANDE,4748,Thiago Nascimento,11310.78,9727.27,1583.5092,0.14
1009,2025-04-27 03:12:00,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,985214,REFRIGERADOR TS4,6454,Gustavo Ribeiro,2487.66,2139.39,348.2724,0.14
1010,2025-05-16 04:43:43,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,985214,REFRIGERADOR TS4,1596,Mateus Carvalho,2330.64,2004.35,326.2896,0.14
1011,2025-03-17 19:49:45,24,2488,A&C LABOR ASSIST. TECNICA HOSPITALAR LTDA ME,Teresina,PI,123456,CARRO TRANSPORTE,5859,Carlos Souza,5452.10,4688.81,763.294,0.14
1012,2024-09-29 18:03:21,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,741852,GAVETA QUADRO,9897,Felipe Araújo,3858.76,3318.53,540.2264,0.14
1013,2025-01-22 06:57:56,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,852963,MANOPLA TW12,1478,Ricardo Almeida,4587.75,3945.47,642.285,0.14
1014,2025-06-20 19:15:23,12,1254,EXLAB - LABORATORIO DE ANALISES CLINICAS LTDA,Goiânia,GO,963852,MANOPLA TW24,3256,Letícia Moreira,15648.44,13457.66,2190.7816,0.14
1015,2025-08-05 01:12:54,30,3089,VITAL SYSTEMS ,Salvador,BA,852741,MANOPLA ZW64,5859,Carlos Souza,4347.18,3738.57,608.6052,0.14
1016,2025-03-03 19:44:36,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,963741,MANOPLA ZW90,2425,Bruno Rodrigues,5489.77,4721.20,768.5678,0.14
1017,2025-05-28 22:13:11,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,789456,EIXO 12X48,1616,Lucas Cardoso,2376.73,2043.99,332.7422,0.14
1018,2025-07-25 07:35:53,32,3287,VITALLIS DIAGNOSTICA LTDA,Belo Horizonte,MG,123798,EIXO 24X48,1616,Lucas Cardoso,3307.35,2844.32,463.029,0.14
1019,2025-05-19 09:38:48,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,147258,EIXO 36X48,1616,Lucas Cardoso,11980.22,10302.99,1677.2308,0.14
1020,2025-05-18 18:08:10,14,1488,SYNVIA LABORATÓRIOS E TOXICOLOGIA LTDA,Boa Vista,RR,258369,EIXO 48X48,4748,Thiago Nascimento,26054.00,22406.44,3647.56,0.14
1021,2024-10-02 05:49:00,30,3089,VITAL SYSTEMS ,Salvador,BA,951236,PORTA PALETE ,3256,Letícia Moreira,7070.31,6080.47,989.8434,0.14
1022,2025-06-22 10:43:48,24,2488,A&C LABOR ASSIST. TECNICA HOSPITALAR LTDA ME,Teresina,PI,325874,SUPORTE PORTA,2425,Bruno Rodrigues,3193.62,2746.51,447.1068,0.14
1023,2025-05-18 20:51:12,35,3598,BIOVALENT PRODUTOS E EQUIP. LABORATORIAIS LTDA ME,Manaus,AM,753698,PALETE PEQUENO,1010,Maria Santos,9501.33,8171.14,1330.1862,0.14
1024,2024-12-01 04:06:15,16,1698,LAB. MEDICO DR. MARICONDI LTDA,Rio Branco,AC,357412,PALETE MEDIO,1616,Lucas Cardoso,4931.26,4240.88,690.3764,0.14
1025,2024-12-20 00:22:15,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,357896,PALETE GRANDE,7539,Rafael Pereira,1719.32,1478.62,240.7048,0.14
1026,2025-06-24 08:40:38,25,2589,HOREBE DIAGNOSTICA PROTUTOS LABORATORIAIS LTDA,Aracaju,SE,985214,REFRIGERADOR TS4,2369,Mariana Dias,5169.45,4445.73,723.723,0.14
1027,2025-01-04 01:55:36,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,985214,REFRIGERADOR TS4,4748,Thiago Nascimento,1783.23,1533.58,249.6522,0.14
1028,2025-01-14 19:08:30,10,1010,ASSOC. DAS PIONEIRAS SOCIAIS,São Paulo,SP,123456,CARRO TRANSPORTE,5859,Carlos Souza,11621.63,9994.60,1627.0282,0.14
1029,2025-05-05 20:55:11,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,741852,GAVETA QUADRO,1516,Beatriz Gomes,4684.53,4028.70,655.8342,0.14
1030,2025-03-14 18:22:32,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,852963,MANOPLA TW12,1478,Ricardo Almeida,3671.18,3157.21,513.9652,0.14
1031,2024-09-17 04:18:16,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,963852,MANOPLA TW24,7531,Pedro Costa,10663.85,9170.91,1492.939,0.14
1032,2025-08-05 20:22:41,35,3598,BIOVALENT PRODUTOS E EQUIP. LABORATORIAIS LTDA ME,Manaus,AM,852741,MANOPLA ZW64,8521,Tatiana Lopes,16590.22,14267.59,2322.6308,0.14
1033,2025-03-18 16:52:25,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,963741,MANOPLA ZW90,1254,Larissa Barbosa,11653.41,10021.93,1631.4774,0.14
1034,2025-02-11 10:36:14,20,2098,QUIBASA - QUIMICA BASICA LTDA,Palmas,TO,789456,EIXO 12X48,4748,Thiago Nascimento,6559.55,5641.21,918.337,0.14
1035,2025-01-13 02:21:29,26,2688,ZOOGENE LAB. ANIMAL LTDA,Curitiba,PR,123798,EIXO 24X48,1010,Maria Santos,5928.94,5098.89,830.0516,0.14
1036,2024-09-19 15:50:49,21,2189,ANDREY PAIXAO SILVA,Recife,PE,147258,EIXO 36X48,4567,Camila Martins,7064.33,6075.32,989.0062,0.14
1037,2025-05-23 08:06:12,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,258369,EIXO 48X48,4879,Vanessa Correia,9541.59,8205.77,1335.8226,0.14
1038,2025-08-02 13:32:33,31,3188,ADDLIFE DIAGNOSTICOS LTDA,Belém,PA,951236,PORTA PALETE ,5514,Priscila Campos,14675.68,12621.08,2054.5952,0.14
1039,2025-02-04 05:17:47,29,2989,LBX PRODUTOS PARA LAB. LTDA,Maceió,AL,325874,SUPORTE PORTA,2425,Bruno Rodrigues,9269.71,7971.95,1297.7594,0.14
1040,2025-08-11 12:06:28,10,1010,ASSOC. DAS PIONEIRAS SOCIAIS,São Paulo,SP,753698,PALETE PEQUENO,6568,Leandro Pinto,5359.86,4609.48,750.3804,0.14
1041,2024-12-04 09:31:51,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,357412,PALETE MEDIO,1241,Gabriela Rocha,10794.10,9282.93,1511.174,0.14
1042,2024-10-09 05:35:04,34,3488,MASTER DIAGNOSTICA PROD.LAB. E HOSP. LTDA,São Luís,MA,357896,PALETE GRANDE,1254,Larissa Barbosa,10154.58,8732.94,1421.6412,0.14
1043,2025-05-29 08:16:23,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,985214,REFRIGERADOR TS4,1596,Mateus Carvalho,2817.23,2422.82,394.4122,0.14
1044,2024-12-10 08:11:25,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,985214,REFRIGERADOR TS4,1254,Larissa Barbosa,7592.16,6529.26,1062.9024,0.14
1045,2024-09-26 12:27:35,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,123456,CARRO TRANSPORTE,2369,Mariana Dias,1556.36,1338.47,217.8904,0.14
1046,2025-01-25 12:13:13,19,1958,LAB. PASTEUR LTDA,Rio de Janeiro,RJ,741852,GAVETA QUADRO,2425,Bruno Rodrigues,5730.87,4928.55,802.3218,0.14
1047,2025-05-11 21:03:24,21,2189,ANDREY PAIXAO SILVA,Recife,PE,852963,MANOPLA TW12,1478,Ricardo Almeida,5452.10,4688.81,763.294,0.14
1048,2025-02-12 15:52:22,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,963852,MANOPLA TW24,1241,Gabriela Rocha,4311.61,3707.98,603.6254,0.14
1049,2025-08-07 02:34:48,10,1010,ASSOC. DAS PIONEIRAS SOCIAIS,São Paulo,SP,852741,MANOPLA ZW64,1241,Gabriela Rocha,5375.46,4622.90,752.5644,0.14
1050,2025-06-22 23:49:46,29,2989,LBX PRODUTOS PARA LAB. LTDA,Maceió,AL,963741,MANOPLA ZW90,8745,João Silva,6235.83,5362.81,873.0162,0.14
1051,2025-01-27 08:46:47,20,2098,QUIBASA - QUIMICA BASICA LTDA,Palmas,TO,789456,EIXO 12X48,1596,Mateus Carvalho,11008.55,9467.35,1541.197,0.14
1052,2025-05-10 00:23:43,21,2189,ANDREY PAIXAO SILVA,Recife,PE,123798,EIXO 24X48,9856,Juliana Ferreira,3322.19,2857.08,465.1066,0.14
1053,2025-04-11 10:46:48,33,3388,MUNICIPIO DE CUIABA,Cuiabá,MT,147258,EIXO 36X48,4748,Thiago Nascimento,3044.38,2618.17,426.2132,0.14
1054,2025-04-20 01:15:13,26,2688,ZOOGENE LAB. ANIMAL LTDA,Curitiba,PR,258369,EIXO 48X48,6454,Gustavo Ribeiro,20165.25,17342.12,2823.135,0.14
1055,2025-02-24 08:00:53,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,951236,PORTA PALETE ,1596,Mateus Carvalho,5296.16,4554.70,741.4624,0.14
1056,2024-09-12 11:37:53,16,1698,LAB. MEDICO DR. MARICONDI LTDA,Rio Branco,AC,325874,SUPORTE PORTA,5859,Carlos Souza,2323.52,1998.23,325.2928,0.14
1057,2025-06-25 16:18:32,25,2589,HOREBE DIAGNOSTICA PROTUTOS LABORATORIAIS LTDA,Aracaju,SE,753698,PALETE PEQUENO,9897,Felipe Araújo,9326.87,8021.11,1305.7618,0.14
1058,2025-06-18 08:52:50,25,2589,HOREBE DIAGNOSTICA PROTUTOS LABORATORIAIS LTDA,Aracaju,SE,357412,PALETE MEDIO,1478,Ricardo Almeida,7179.64,6174.49,1005.1496,0.14
1059,2025-03-09 17:25:09,33,3388,MUNICIPIO DE CUIABA,Cuiabá,MT,357896,PALETE GRANDE,3256,Letícia Moreira,11448.45,9845.67,1602.783,0.14
1060,2025-01-02 07:18:55,35,3598,BIOVALENT PRODUTOS E EQUIP. LABORATORIAIS LTDA ME,Manaus,AM,985214,REFRIGERADOR TS4,5859,Carlos Souza,3515.37,3023.22,492.1518,0.14
1061,2024-10-05 00:24:13,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,985214,REFRIGERADOR TS4,2425,Bruno Rodrigues,9829.29,8453.19,1376.1006,0.14
1062,2025-03-13 17:16:34,29,2989,LBX PRODUTOS PARA LAB. LTDA,Maceió,AL,123456,CARRO TRANSPORTE,1616,Lucas Cardoso,3193.62,2746.51,447.1068,0.14
1063,2025-03-05 16:10:05,24,2488,A&C LABOR ASSIST. TECNICA HOSPITALAR LTDA ME,Teresina,PI,741852,GAVETA QUADRO,1616,Lucas Cardoso,12269.10,10551.43,1717.674,0.14
1064,2025-03-18 21:26:24,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,852963,MANOPLA TW12,1616,Lucas Cardoso,16590.22,14267.59,2322.6308,0.14
1065,2025-03-29 06:49:08,10,1010,ASSOC. DAS PIONEIRAS SOCIAIS,São Paulo,SP,963852,MANOPLA TW24,4748,Thiago Nascimento,1870.37,1608.52,261.8518,0.14
1066,2025-04-24 14:49:27,26,2688,ZOOGENE LAB. ANIMAL LTDA,Curitiba,PR,852741,MANOPLA ZW64,3256,Letícia Moreira,4463.79,3838.86,624.9306,0.14
1067,2024-12-10 19:16:58,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,963741,MANOPLA ZW90,2425,Bruno Rodrigues,21371.59,18379.57,2992.0226,0.14
1068,2024-10-28 03:17:09,30,3089,VITAL SYSTEMS ,Salvador,BA,789456,EIXO 12X48,1010,Maria Santos,5928.94,5098.89,830.0516,0.14
1069,2025-06-05 13:29:12,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,123798,EIXO 24X48,1616,Lucas Cardoso,8904.78,7658.11,1246.6692,0.14
1070,2025-05-28 17:13:48,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,147258,EIXO 36X48,7539,Rafael Pereira,5312.99,4569.17,743.8186,0.14
1071,2025-01-27 11:55:25,32,3287,VITALLIS DIAGNOSTICA LTDA,Belo Horizonte,MG,258369,EIXO 48X48,2369,Mariana Dias,11544.23,9928.04,1616.1922,0.14
1072,2024-10-15 17:53:30,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,951236,PORTA PALETE ,4748,Thiago Nascimento,5590.16,4807.54,782.6224,0.14
1073,2025-05-12 07:19:23,30,3089,VITAL SYSTEMS ,Salvador,BA,325874,SUPORTE PORTA,5859,Carlos Souza,20770.24,17862.41,2907.8336,0.14
1074,2024-11-17 11:34:47,35,3598,BIOVALENT PRODUTOS E EQUIP. LABORATORIAIS LTDA ME,Manaus,AM,753698,PALETE PEQUENO,1516,Beatriz Gomes,1872.64,1610.47,262.1696,0.14
1075,2024-11-18 16:05:43,27,2787,TATIANE FLORES,Brasília,DF,357412,PALETE MEDIO,1478,Ricardo Almeida,15329.70,13183.54,2146.158,0.14
1076,2024-08-30 06:49:59,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,357896,PALETE GRANDE,7531,Pedro Costa,11277.32,9698.50,1578.8248,0.14
1077,2025-04-12 18:58:14,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,985214,REFRIGERADOR TS4,8521,Tatiana Lopes,11110.44,9554.98,1555.4616,0.14
1078,2025-06-27 04:23:36,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,985214,REFRIGERADOR TS4,1254,Larissa Barbosa,16905.57,14538.79,2366.7798,0.14
1079,2025-06-06 09:29:31,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,123456,CARRO TRANSPORTE,4748,Thiago Nascimento,4711.69,4052.05,659.6366,0.14
1080,2025-01-03 18:39:33,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,741852,GAVETA QUADRO,1010,Maria Santos,3105.48,2670.71,434.7672,0.14
1081,2024-11-20 06:33:49,29,2989,LBX PRODUTOS PARA LAB. LTDA,Maceió,AL,852963,MANOPLA TW12,4567,Camila Martins,7534.38,6479.57,1054.8132,0.14
1082,2024-09-30 04:57:50,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,963852,MANOPLA TW24,4879,Vanessa Correia,9405.52,8088.75,1316.7728,0.14
1083,2025-04-26 22:40:13,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,852741,MANOPLA ZW64,5514,Priscila Campos,3850.19,3311.16,539.0266,0.14
1084,2025-02-06 11:37:31,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,963741,MANOPLA ZW90,2425,Bruno Rodrigues,21759.84,18713.46,3046.3776,0.14
1085,2024-12-03 04:16:55,21,2189,ANDREY PAIXAO SILVA,Recife,PE,789456,EIXO 12X48,6568,Leandro Pinto,2256.97,1940.99,315.9758,0.14
1086,2024-12-30 13:43:02,12,1254,EXLAB - LABORATORIO DE ANALISES CLINICAS LTDA,Goiânia,GO,123798,EIXO 24X48,1241,Gabriela Rocha,7064.33,6075.32,989.0062,0.14
1087,2025-05-20 00:24:15,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,147258,EIXO 36X48,1254,Larissa Barbosa,8603.34,7398.87,1204.4676,0.14
1088,2024-12-10 17:35:12,25,2589,HOREBE DIAGNOSTICA PROTUTOS LABORATORIAIS LTDA,Aracaju,SE,258369,EIXO 48X48,1596,Mateus Carvalho,4741.25,4077.48,663.775,0.14
1089,2025-02-09 19:37:23,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,951236,PORTA PALETE ,1254,Larissa Barbosa,11679.41,10044.29,1635.1174,0.14
1090,2025-03-26 08:45:59,36,3688,GL REPRESENTACOES,Vitória,ES,325874,SUPORTE PORTA,2369,Mariana Dias,23846.40,20507.90,3338.496,0.14
1091,2025-07-26 23:52:11,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,753698,PALETE PEQUENO,2425,Bruno Rodrigues,9269.71,7971.95,1297.7594,0.14
1092,2025-02-19 11:13:54,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,357412,PALETE MEDIO,1478,Ricardo Almeida,24063.08,20694.25,3368.8312,0.14
1093,2024-10-03 08:24:45,22,2288,BRUNA CUTAIT ME,Porto Alegre,RS,357896,PALETE GRANDE,1241,Gabriela Rocha,14158.27,12176.11,1982.1578,0.14
1094,2025-03-10 22:20:21,19,1958,LAB. PASTEUR LTDA,Rio de Janeiro,RJ,985214,REFRIGERADOR TS4,1241,Gabriela Rocha,7609.18,6543.89,1065.2852,0.14
1095,2025-04-02 06:32:23,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,985214,REFRIGERADOR TS4,8745,João Silva,22523.93,19370.58,3153.3502,0.14
1096,2025-04-16 19:26:28,20,2098,QUIBASA - QUIMICA BASICA LTDA,Palmas,TO,123456,CARRO TRANSPORTE,1596,Mateus Carvalho,5247.69,4513.01,734.6766,0.14
1097,2025-02-06 03:01:10,36,3688,GL REPRESENTACOES,Vitória,ES,741852,GAVETA QUADRO,9856,Juliana Ferreira,6360.36,5469.91,890.4504,0.14
1098,2025-05-07 21:40:52,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,852963,MANOPLA TW12,4748,Thiago Nascimento,9226.93,7935.16,1291.7702,0.14
1099,2025-04-15 12:01:25,11,1155,HEMOCLIN CLINICA HEMATOLOGICA LTDA,Florianópolis,SC,963852,MANOPLA TW24,6454,Gustavo Ribeiro,11984.68,10306.82,1677.8552,0.14
1100,2025-05-14 14:59:14,32,3287,VITALLIS DIAGNOSTICA LTDA,Belo Horizonte,MG,852741,MANOPLA ZW64,1596,Mateus Carvalho,7588.54,6526.14,1062.3956,0.14
1101,2024-12-27 01:15:18,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,963741,MANOPLA ZW90,5859,Carlos Souza,4826.63,4150.90,675.7282,0.14
1102,2024-09-18 10:29:06,29,2989,LBX PRODUTOS PARA LAB. LTDA,Maceió,AL,789456,EIXO 12X48,9897,Felipe Araújo,6183.84,5318.10,865.7376,0.14
1103,2025-05-15 02:22:51,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,123798,EIXO 24X48,1478,Ricardo Almeida,5356.33,4606.44,749.8862,0.14
1104,2025-01-06 07:28:52,34,3488,MASTER DIAGNOSTICA PROD.LAB. E HOSP. LTDA,São Luís,MA,147258,EIXO 36X48,3256,Letícia Moreira,4936.54,4245.42,691.1156,0.14
1105,2025-02-06 17:19:04,19,1958,LAB. PASTEUR LTDA,Rio de Janeiro,RJ,258369,EIXO 48X48,5859,Carlos Souza,5452.10,4688.81,763.294,0.14
1106,2025-05-19 16:23:07,19,1958,LAB. PASTEUR LTDA,Rio de Janeiro,RJ,951236,PORTA PALETE ,2425,Bruno Rodrigues,13725.20,11803.67,1921.528,0.14
1107,2024-11-22 00:36:01,35,3598,BIOVALENT PRODUTOS E EQUIP. LABORATORIAIS LTDA ME,Manaus,AM,325874,SUPORTE PORTA,1616,Lucas Cardoso,15379.60,13226.46,2153.144,0.14
1108,2025-07-17 08:33:52,18,1887,LABORCENTER FRANCAII,João Pessoa,PB,753698,PALETE PEQUENO,1616,Lucas Cardoso,14196.61,12209.08,1987.5254,0.14
1109,2025-03-19 15:08:32,26,2688,ZOOGENE LAB. ANIMAL LTDA,Curitiba,PR,357412,PALETE MEDIO,1616,Lucas Cardoso,11190.09,9623.48,1566.6126,0.14
1110,2024-09-22 14:49:23,23,2388,DIAFARMA PROD. P/LABORATORIOS LTDA,Fortaleza,CE,357896,PALETE GRANDE,4748,Thiago Nascimento,5725.93,4924.30,801.6302,0.14
1111,2025-01-12 11:01:20,13,1315,LEMOS LAB. DE ANALISES CLINICAS S/S LTDA,Natal,RN,985214,REFRIGERADOR TS4,3256,Letícia Moreira,18711.80,16092.15,2619.652,0.14
1112,2025-03-07 03:08:17,34,3488,MASTER DIAGNOSTICA PROD.LAB. E HOSP. LTDA,São Luís,MA,985214,REFRIGERADOR TS4,2425,Bruno Rodrigues,13039.56,11214.02,1825.5384,0.14
1113,2025-07-27 22:17:24,35,3598,BIOVALENT PRODUTOS E EQUIP. LABORATORIAIS LTDA ME,Manaus,AM,123456,CARRO TRANSPORTE,1010,Maria Santos,4006.56,3445.64,560.9184,0.14
1114,2024-08-17 23:10:24,10,1012,LAB. DE ANALISES CLINICAS LORENA LTDA ME,Campinas,SP,741852,GAVETA QUADRO,1616,Lucas Cardoso,22241.92,19128.05,3113.8688,0.14
1115,2025-05-21 19:48:30,28,2888,LUIZ BATISTA EIRELI,Porto Velho,RO,852963,MANOPLA TW12,7539,Rafael Pereira,17673.48,15199.19,2474.2872,0.14
1116,2024-09-01 16:59:44,25,2589,HOREBE DIAGNOSTICA PROTUTOS LABORATORIAIS LTDA,Aracaju,SE,963852,MANOPLA TW24,2369,Mariana Dias,3193.62,2746.51,447.1068,0.14
1117,2025-04-20 16:34:30,19,1958,LAB. PASTEUR LTDA,Rio de Janeiro,RJ,852741,MANOPLA ZW64,4748,Thiago Nascimento,7335.73,6308.73,1027.0022,0.14
1118,2025-06-01 04:47:04,27,2787,TATIANE FLORES,Brasília,DF,963741,MANOPLA ZW90,5859,Carlos Souza,1814.94,1560.85,254.0916,0.14
1119,2025-02-06 20:03:20,36,3688,GL REPRESENTACOES,Vitória,ES,789456,EIXO 12X48,1516,Beatriz Gomes,5647.99,4857.27,790.7186,0.14
1120,2024-09-09 11:33:14,21,2189,ANDREY PAIXAO SILVA,Recife,PE,123798,EIXO 24X48,1478,Ricardo Almeida,21128.51,18170.52,2957.9914,0.14
1121,2024-09-19 21:06:04,15,1599,HEMOLAB LAB. HEMAT. ANAL. CLINICAS,Macapá,AP,147258,EIXO 36X48,7531,Pedro Costa,16590.22,14267.59,2322.6308,0.14
1122,2024-08-25 23:11:17,24,2488,A&C LABOR ASSIST. TECNICA HOSPITALAR LTDA ME,Teresina,PI,258369,EIXO 48X48,8521,Tatiana Lopes,14121.05,12144.10,1976.947,0.14
1123,2025-01-16 10:52:26,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,951236,PORTA PALETE ,1254,Larissa Barbosa,22761.10,19574.55,3186.554,0.14
1124,2025-06-02 05:12:31,30,3089,VITAL SYSTEMS ,Salvador,BA,325874,SUPORTE PORTA,4748,Thiago Nascimento,5928.94,5098.89,830.0516,0.14
1125,2025-07-05 05:04:10,17,1789,ANIMA CENTRO HOSPITALAR LTDA,Campo Grande,MS,753698,PALETE PEQUENO,1010,Maria Santos,24000.49,20640.42,3360.0686,0.14
1126,2024-12-29 06:44:53,29,2989,LBX PRODUTOS PARA LAB. LTDA,Maceió,AL,357412,PALETE MEDIO,4567,Camila Martins,4900.79,4214.68,686.1106,0.14
1127,2025-01-27 14:02:11,20,2098,QUIBASA - QUIMICA BASICA LTDA,Palmas,TO,357896,PALETE GRANDE,4879,Vanessa Correia,7064.33,6075.32,989.0062,0.14
1128,2024-09-15 05:09:37,29,2989,LBX PRODUTOS PARA LAB. LTDA,Maceió,AL,985214,REFRIGERADOR TS4,5514,Priscila Campos,20599.03,17715.17,2883.8642,0.14
1129,2025-04-18 08:51:45,26,2688,ZOOGENE LAB. ANIMAL LTDA,Curitiba,PR,985214,REFRIGERADOR TS4,2425,Bruno Rodrigues,5688.98,4892.52,796.4572,0.14
1130,2025-06-14 09:16:51,16,1698,LAB. MEDICO DR. MARICONDI LTDA,Rio Branco,AC,123456,CARRO TRANSPORTE,6568,Leandro Pinto,16043.96,13797.81,2246.1544,0.14
1131,2025-06-08 06:50:36,33,3388,MUNICIPIO DE CUIABA,Cuiabá,MT,741852,GAVETA QUADRO,1241,Gabriela Rocha,9269.71,7971.95,1297.7594,0.14
